id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,max_shap_value
c1128339ac2f6f47443ca35d61b9e3f0,"Bill was a weasel, but he's a weasel you wanted on your side.  He held what?",public office,out of doors,candles,chicken coop,barn,0,Weasel is a common derogatory term for politicians who would be holding public office.,"The question is asking about what Bill, who is described as a weasel, held. The correct answer is 'public office' because the phrase 'a weasel you wanted on your side' implies that Bill had some sort of power or influence, which is common in public office.",
47384f7c154cc0b0fc8d6aee65f1e777,"He was practicing deep breathing techniques, he had to have great control of his what?",bringing air into body bringing air into lungs,abdominal muscles,bringing air into lungs,air,oxygen,1,"deep breathing requires strong control of the muscles you use to breath, which would be abdominal",The question is asking about what someone practicing deep breathing techniques would need to have great control of. The correct answer is 'abdominal muscles' because they are used to control the flow of air during deep breathing.,
225b60f2961a7b6a62822e60e496e933,"The freeway had signs in miles instead of kilometers, where was it located?",india,america,countryside,california,large city,1,America is the only country that measures distance in miles and not  kilometers.,The question is asking about where a freeway that uses miles instead of kilometers is located. The correct answer is 'America' because the United States is one of the few countries that uses miles instead of kilometers.,
fd02097d6eaa97fdb3dd8af2fbde45b7,"The child remarked that despite the name the famous bridge was red, this site was just one of the many highlights of the family vacation where?",california,river valley,over water,dentist,neverland,0,the red bridge is synonymous with california,"The question is asking about where the family vacation took place, based on the child's remark about a famous red bridge. The correct answer is 'California' because the famous red bridge is likely referring to the Golden Gate Bridge, which is located in California.",
6efbec2a1b519a5aaceb2046fb4d4586,What do people like least about farting?,social ostracism,loud noise,people laughing at,bad smell,flower smells,3,"Farting is a normal part of digestion that reflects the activity of the bacteria in your gut. You might also notice that you fart more when you eat certain foods that are more difficult to digest, such as beans or raw vegetables. While farting every day is normal, farting all the time is not",The correct choice is 'bad smell' because it is a common complaint about farting. The other options are less universally disliked aspects of farting.,
6bbeda6d7eef15163e0ebbb3f46d8567,"If the world is materials, what is it made out of?",fabric store,ideas,anything,physical world,science lab,2,there are many different things the world can be made out of,"The correct choice is 'anything' because the world is made up of a variety of materials, not just those found in a fabric store, science lab, or the physical world. The option 'ideas' is not a material.",
590e6f2ef5782fb07277fd6c9cf0fd02,"James didn't have any teabags at home, nor did he have any cold tea.  He wanted tea, though, he rushed out and went where?",internet cafe,refrigerator,teapot,cupboard,coffee shop,0,"Since he did not have any tea at home, it would not make sense that he got tea from a cupboard or refrigerator.",The correct choice is 'internet cafe' because it is the only place among the options where James could potentially find tea. The other options do not typically provide tea.,
be4615a52478c19c91f6327c9cca6552,"When one is stabbing to death another, they might look around and realize what a what they have made?",bleeding,knife,gruesome,killing,mess,4,The blood is what will be making a mess. You don't make a bleeding or a killing.,"The correct choice is 'mess' because the act of stabbing someone to death would likely result in a messy scene. The other options are elements of the act, but not the result of it.",
ced505d42d1fa927fec6a717c0c70cdb,Where does a heifer end?,barnyard,slaughter house,farm house,stockyard,butcher shop,1,since its a young female cow that has not borne a calf they dont need it at the farm,"The correct choice is 'slaughter house' because it is the place where a heifer, a young cow, would typically end its life for meat production. The other options are places where a heifer might live or be sold, but not where it would typically end.",
4cfa534c8dcfd27f02a8995b5836fa20,Where is not known for apple trees?,front yard,washington state,countryside,concrete jungle,wisconsin,4,Wisconsin is not a known source for apple trees.,The correct choice is 'wisconsin' because it is not particularly known for apple trees. The other options are places where apple trees are commonly found or could potentially be found.,
743e295d90f2c6a92590fded47b23a3d,Where do you see tiny bottles of shampoo when away from home?,shampoo bottle,hair salon,pedestrian's hands,at hotel,supermarket,3,When away from home you might not be shopping but you have a high likely-hood of staying in a hotel or equiv,"The correct choice is 'at hotel' because hotels often provide tiny bottles of shampoo for their guests. The other options are places where one might find shampoo, but not typically in tiny bottles.",
d6410bf635cf3eb233bbabde114e366c,Where would one find a snake in a swamp?,oregon,mud,tropical forest,pet store,louisiana,4,Neither the pet store nor Oregon have swamps.,"The correct choice is 'louisiana' because it is known for its swamps, where snakes can be found. The other options are not typically associated with swamps or snakes.",
bcff2c203f302218f6f8be60129066c3,"A friend is greeting me, what would they say?",say hello,greet,associate,socialize,smile,0,You can only say hello you cant say the other choices,The correct choice is 'say hello' because it is the most common and direct way of greeting someone.,
574e1a4d66d60c9e958f059322c4d6ac,Where would you put a washcloth to clean it?,bed bath store,linen closet,walmart,bathroom sink,closet,3,Bathroom sink is the only place that suitable to wash something.,The correct choice is 'bathroom sink' because it is the most common place where people clean their washcloths.,
ebd9803350396597697c9b1d80919d24,She could watch people coming and going to all the different shops while at the beauty salon because it was located where?,picking clothes,clerk,strip mall,beautifying hair,neighborhood,2,Had to be a relatively small place for her to be able to see all the shops while at the salon.,The correct choice is 'strip mall' because it is a place where different shops are located and people can watch others coming and going.,
8a46cef210192057a13a7b8fdeaf3c8f,What happens after making friends with someone of the opposite sex?,falling in love,smile,talking,shake hands,punch in the face,0,When we are close with opposite sex it ends in love,The correct choice is 'falling in love' because it is a possible outcome after making friends with someone of the opposite sex.,
7a2905db3f9bb0872523f5d9bf759b91,"The great general had suffered his first defeat, it now seemed there was truly nobody his opponent couldn't what?",win at jenga,victory,lose,winning,conquer,4,"conquer. To conquer is to defeat someone or something, usually with force, like army troops that conquer enemy territory, or your lunchtime hunger which you conquer with a sandwich and cup of soup.","The correct choice is 'conquer' because it implies that the opponent is capable of defeating anyone, including the great general.",
9f31069a726ffd52a9b7b3e38b69b13f,"If someone decided to go somewhere an hour away, they would be doing what in an hour?",meet,arriving,have fun,walk away,travel,1,go somewhere an hour away in my mind relaxation,"The correct choice is 'arriving' because if someone decided to go somewhere an hour away, they would be arriving there in an hour.",
475ea87c5ffc1162ba7bc471337355a7,"Mary offered to let James sleep on her hide sofa bed, but he thought it was uncomfortable.  Where might he have decided to stay?",hotel,apartment,couch,guest room,house,0,A hotel would have a regular bed.,"The correct choice is 'hotel' because if James found the sofa bed uncomfortable, he might have decided to stay in a hotel instead.",
a71fb233458c61093035f0bd93fb7cc9,What electronic device would be used when being bored?,surf net,go somewhere,use television,make patchwork quilt,hang out with friend,2,holds items for organization,The correct choice is 'use television' because it is a common electronic device that people use when they are bored.,
6e0ae8e718a477a7ec334400f66c0fc7,Where is a mouse likely to enter a house?,garage,cupboard,kitchen,sewer,attic,0,a garge is a place where normally mice enter into a house.,"The garage is a common entry point for mice as it often has small openings and is less frequently occupied by humans, making it an attractive entry point for mice.",
11486f615f20f2975079df3165eef20e,John was 15 and this was the first year he would get to do what?,teach class,try to get,go to high school,go to class,study book,2,You've been admitted and you're coming to Cornell as a new first-year undergraduate in Fall 2019. Now what? Beginning in the spring this site will highlight key ...,"In many countries, the age of 15 is when students transition from middle school to high school, making it the first year John would get to go to high school.",
a25544080afadf377e1b07efc2f46d3d,Where would a restaurant put a candle?,dimly lit room,kitchen,wall,table,birthday cake,3,restaurants usually place candles on tables for decoration,"In a restaurant, a candle is typically placed on a table to create a warm and inviting atmosphere.",
7769728bbb4283062748a5e3f0fc7d25,What does everyone try their whole life to be?,sad,happy,grow old,cat,believed,1,"Most do not want to become a cat, a lot care to be believed, but mostly all want to enjoy their life and be happy.","The pursuit of happiness is a universal human endeavor, making it something that everyone tries their whole life to be.",
1e223eeb0d8106718a9681afde23351f,What does god want people to do for money?,work in life,speak to people,everywhere,sitting ideal,care for people,0,is the best since it is the best backup,"In many religious and philosophical traditions, work is seen as a virtuous activity and a means to earn money, hence the choice 'work in life'.",
47ba1fcbb912c1fd68f596a4471ec2d4,If you hit someone while driving what could happen to that person?,deaths,get arrested,moving,using gas,may die,4,"cars are large and made of metal, and likely to seriously injure or kill a human","If a person is hit by a car, they could potentially die from their injuries, hence the choice 'may die'.",
da5af65e6f5fb20a88ff59d8d58d3375,Alexa wants to eat lunch  but she left her lunchbox and wallet at home.  John gives her a twenty so that she can go out and do what?,borrow food,have food,prepare food,buy food,get food,3,Cash is used to purchase goods and services.,"Given that Alexa has money but no lunch, the most logical thing for her to do would be to buy food.",
0999a85c376743c813832800869e5207,"Sally wanted a stuffed animal for her birth day, so her father took her some place to pick one out. Where might they have gone?",children's room,kindergarten,hall,amusement park,toy store,4,this is where you would generally buy them,"A toy store is a place where one can buy a variety of toys, including stuffed animals, making it a likely place for Sally and her father to visit.",
191844ac2d3a61796f3d2dafc0b6d38a,"If there is a creature that you cannot see, where is it likely to be?",dark place,world,zoo,in a cage,woods,0,You can't see in the dark.  The world doesn't make sense and in the woods there is a chance you would see something there.,The correct choice is 'dark place' because creatures that cannot be seen are often in dark places where visibility is low.,
db643e92fcefdeded85303d67a7f3804,what does skin cover?,body,good health,tent,fruit,people,0,body does skin cover?,The correct choice is 'body' because skin is the outer covering of the body in humans and animals.,
5f1fbe7f797d652d6016928216befc24,Where could a restaurant be located that would allow someone to sleep there?,cafeteria,building,at hotel,business sector,yellow pages,2,Hotels have restaurants located there,The correct choice is 'at hotel' because a hotel is a place where people can eat at a restaurant and also have a place to sleep.,
17ca172d9ddb3feb0dbc5fc7a98b2513,Why would someone light a fire?,to burn down a house,help people,warm hands,warm room,cleansing,3,You light a fire to warm up a room.,"The correct choice is 'warm room' because one common reason to light a fire is to warm up a room, especially during cold weather.",
b36673a5de8bbdac5080ec803bb49abd,Where should watch to avoid being pinched by a crab?,eastern coast,sandy beach,fish market,north carolina,sand dunes,1,we do often stop and watch the tiny crabs hiding in the sand beside the wooden walkway next to Aunt Catfish's on the River.,"The correct choice is 'sandy beach' because crabs are often found in sandy areas near the water, such as beaches.",
eb09fafde05ed3c68f653e32b4bedaef,What is something someone driving a car needs even to begin?,practice,feet,sight,keys,open car door,2,sight  is something someone driving a car needs even to begin,The correct choice is 'sight' because a driver needs to be able to see in order to safely operate a vehicle.,
ed47f96351bed9cd96db1aaed1fe7ef2,What happens when someone is resting when they are tired?,time passes,fall asleep,going to sleep,lying down,snore,1,"When stopping to rest when tired, you may not have the ability to get back up.","The correct choice is 'fall asleep' because when someone is tired and they rest, they often fall asleep.",
62cc2845458b7d43e305ef7789e8e8e2,Where would you put a writing instrument if you are a man and want to bring it with you?,pocket,purse,briefcase,classroom,desk drawer,0,A man typically only has pockets to carry any sort of small belonging like a writing intstrument,The correct choice is 'pocket' because men often carry small items like writing instruments in their pockets.,
47bf3e0555dfb3b07bf14be3c4bb37b2,"The local place didn't have the variety the customer was after, so he traveled to see the show room in the big what?",dancehall,car dealership,theater,city,vegas,3,the local place is famous place not like a urban city,"The question implies that the customer had to travel to a larger area to find the variety they were looking for. Among the options, 'city' is the most logical choice as it is a larger area with more variety.",
0cf2e51f2f7617800a6608b96fc423c1,Every person would get along in a what?,eat well,live comfortably,perfect world,fruit bowl,own house,2,because in a perfect world every person would get along with each other,"The phrase 'get along' is often used in the context of harmony or peace. Among the options, 'perfect world' is the most logical choice as it implies a situation where everyone would get along.",
c024d312b9647e161890b4f7042d1375,What happens when you try to help someone but make it worse?,succeed,do nothing,anticipate,hinder,hurting,3,if you're not helping then you might be hindering the person progress,"The question implies a negative outcome from an attempt to help. Among the options, 'hinder' is the most logical choice as it means to create difficulties for someone, thus making things worse.",
0a09a1b22703aacd53e1b854d6b5188b,Where can you get gasoline?,power mower,boat,refineries,gas station,oil rig,3,The gas station is the only option where you can actually purchase and get gasoline.,"The question is asking for a place where gasoline can be obtained for use. Among the options, 'gas station' is the most logical choice as it is a place where gasoline is sold to the public.",
8e3b233ba997362a6dd10cdeca22d285,"When visiting a museum, what might a child experience?",crowding,wonder,being bored,fear,sore feet,1,children get excited by museums and learning and so they experience wonder,"The question is asking for a possible emotional response a child might have when visiting a museum. Among the options, 'wonder' is the most logical choice as museums often inspire curiosity and awe in children.",
df5d55c48e1bbf2289fef6a025da487e,Where is one likely to find a mathematical rule?,text book,family situation,everything,bible,lawbook,0,a mathematical rule can only be found in text books.,"The question is asking for a place where one might find a mathematical rule. Among the options, 'text book' is the most logical choice as it is a common source of educational information, including mathematical rules.",
131dd06ba91d89bd0c3b3c6faafe533f,Where is a good place to store water?,toilet,jar,bridge,ocean,boot,1,JAR IS A ONLY PLACE TO STORE WATER,"The question is asking for a suitable place to store water. Among the options, 'jar' is the most logical choice as it is a container that can hold water.",
b8ee75a196733de4757981152bd90d5c,A small dog lived with a a woman who loved him. Where might he have lived?,person's house,dog house,canada,illinois,basket,0,Dog Living In a only House with women,"The question implies that the dog lived with a woman who loved him. Among the options, 'person's house' is the most logical choice as it suggests that the dog lived in a domestic setting with the woman.",
9fd4737d024fb0d6a9f047bed295bddb,"If I had a jar which was likely to spoil if left out, where would I want to put it?",kitchen cupboard,pantry,grocery store,pantry,refrigerator,4,Cold storage or refrigeration prevents food spoilage.,The correct choice is 'refrigerator' because it is the best place to store food items that are likely to spoil if left out at room temperature.,
073789ca6dae04d70f4f1ee4394436c1,Where is likely a safe place to keep money?,pocket,casino,supermarket,on the ground,cash register,4,Cash registers are secured and monitored to prevent theft.,"The correct choice is 'cash register' because it is a secure place to store money, unlike the other options which are either insecure or inappropriate.",
de3f4c27ea66e7f6735ec4e6e925dfd9,Where is the most famous cartoon mouse from?,sewer,television,corn field,disneyland,trap,3,"Explore Disneyland Park, a world where fantastical dreams come true! Plan a visit to Disneyland Resort in California and immerse yourself in pure ...","The correct choice is 'disneyland' because it is the place most associated with the creation and display of famous cartoon characters, including mice.",
9a4039c873d179816f6d6bc43cea2a2d,Where do investment bankers hang out in the suburbs?,wall street,city hall,monopoly game,michigan,country club,4,"Country clubs are found in suburbs, wall street is not. There are suburbs in more places than Michigan.","The correct choice is 'country club' because it is a common place for affluent people, such as investment bankers, to socialize in suburban areas.",
d0ac693e1405886d9dd77b745d295c3f,Where is dust likely to be visible in sunlight?,ground,restaurant,library,windowsill,carpet,3,Sunlight requires a window and windows sills arent cleaned very often hence the dust on them,The correct choice is 'windowsill' because dust particles are often visible in the sunlight that comes through windows.,
c474ae9b6c4fbb3f1ca6c44f1b45dc41,"Laura and Bob are a married couple who have begun reaching tentative agreement regarding their  sexual incompatibility.  They love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it.  Then entire negotiation is being done with a surprising amount of what given the subject matter?",calmness,compromises,fucking,anger,satisfaction,0,"The subject matter can often leated to some very heated situations. So while ""compromises","The correct choice is 'calmness' because it suggests a peaceful and rational approach to a potentially sensitive issue, which is consistent with the description given in the question.",
01fd46d66fa1748c015cc496779e168e,Where can a ferret hide easily?,cousin's house,taxi cab,wood pile,own home,in a fridge,2,Ferrets are more likely to be able to hide from people or other animals in a wood pile over a small taxi cab or a house with people in it.,The correct choice is 'wood pile' because it is a place where a small animal like a ferret could easily hide.,
283a93be1be928426a723f1439b36826,What is the last thing to do when replying to something?,give,send,email,question,mute,1,Sending your message would be the last thing you'd do with it.,The correct choice is 'send' because it is the final action taken when responding to a message or communication.,
ae02c0afec6369cdc53d3507f18874f0,Where do I put a folding chair if I have more guests than expected in my house?,auditorium,ocean,church,room,garage,3,question implies that chairs will be in use,"The correct choice is 'room' because when you have more guests than expected in your house, you would typically put a folding chair in a room to accommodate them.",
6f85923beb5048ea5e3449c3408eefd3,"I am a person, and I bought this with my own money.  What can I say about it?",turn blue,cross street,have object,suffer pain,own object,4,"The question specifically mentions ""own money"" so it makes sense to assume that the person owns the object now. The other two choices don't make any sense whatsoever.","The correct choice is 'own object' because the question implies that the person bought something with their own money, hence they own the object.",
12b099966306947e51eb1a105e85709e,What do people do in the cold?,complete job,wear hats,wear shorts,believe in god,kill animals,1,A hat protects against the cold.,The correct choice is 'wear hats' because people typically wear hats to keep warm in the cold.,
16d535849271ea7a43dd25df46ba143b,On what device can you watch a program without leaving your home?,television,microwave,concert,theater,opera,0,I WATCHING THE TELEVISION,The correct choice is 'television' because it is a device that allows you to watch programs without leaving your home.,
3d6cdd1171b6a5a5128fc57229081864,"If someone committed perjury, but the evidence was taken illegally, what might happen?",mistrial,going to jail,tension,go to jail,aquittal,0,"If evidence is taken improperly, a mistrial is most likely to happen.","The correct choice is 'mistrial' because if evidence was taken illegally, it could lead to a mistrial due to violation of the defendant's rights.",
983b5f9252aeb5e4b81e916e470bdaa6,Where are you heading if you walk down a staircase to get a jar of preserves?,bunker,school,apartment building,mansion,cellar,4,In a house all jars with preserves are stored in a cellar.,"The correct choice is 'cellar' because preserves are typically stored in a cellar, which is often accessed by going down a staircase.",
5a953b5fb26f1614640574f65410e8b0,"Mark's semen was very thick, but after his vasectomy it was also what?",blank,sparse,thin,clear,free flowing,3,Vasectomy stops the production of sperm which makes semen cloudy.,"The correct choice is 'clear' because after a vasectomy, semen typically becomes clear due to the absence of sperm.",
1af67ed42154a35ac42bdfabdb2c580f,What room of the house is the scale kept in to weigh yourself?,bathroom,doctor's office,assay office,post office,study,0,Bathroom has no traffic but yourself.  You can check your weight without being judged or anyone around you.,The correct choice is 'bathroom' because scales for weighing oneself are typically kept in the bathroom.,
fe9058478df093887b7711f7ff6a32b8,What do you take fish off of when fishing?,end of line,ocean,pet shop,boat,pond,0,"The phrase ""End Of Line"" as displayed by the MCP on the interactive touchscreen built into Ed Dillinger's desk. ""End of Line"" is a recurring phrase spoken by programs during and after Kevin Flynn's first visit to the computer world. ... In the movie, the track is played by Daft Punk as ...","The correct choice is 'end of line' because when you catch a fish, you take it off the end of the fishing line.",
3673e1790048e0c4067df8c7c1dc8533,What is the worst part of playing games?,learning,happiness,competition,losing,fatigue,3,losing is the worst part of playing a game,The correct choice is 'losing' because it is generally considered the worst part of playing games as it can lead to feelings of disappointment or frustration.,
ea735894df376df1b0f357ac4317f7e6,"Bob doesn't want to buy a plain stereo system. He wants something studio quality, with all of the what?",decorative,extravagant,speakers,exotic,bells and whistles,4,Bells and whistles is the commonly used continuation of the phrase in this context,"The correct choice is 'bells and whistles' because it is a phrase used to refer to all the extra features or functions that a high-quality product, like a studio-quality stereo system, might have.",
dc87f4ca792206524b6b57dca4ba1c19,Where is one likely to keep a stylus?,school,garage,hand,record player,palm pilot,4,Only a palm pilot keeps a stylus in storage.,"The correct choice is 'palm pilot' because a stylus is often used with devices like a palm pilot, which is a type of personal digital assistant.",
522ed7a0d54507fa19b54bc4ec9cc8da,Where do you store your groceries when you drive home?,grocery cart,supermarket,pantry,shelf,trunk,4,the closest and most accurate option,"The correct choice is 'trunk' because when you drive home from the grocery store, you typically store your groceries in the trunk of your car.",
51f781dd65f9c432204a184ee6875d59,Where are doctors known for going in their off time?,nursing home,emergency room,medical office,school,golf course,4,Golf courses is where the doctors can relax when not working,The correct choice is 'golf course' because it is a common stereotype that doctors often spend their off time playing golf.,
59df3813684cc7bf46f7098c0ea20a46,What passes between the point of one destination to another?,relaxation,elapsed time,obstacle,uneasiness,movement,1,time is someting that passes,"The correct choice is 'elapsed time' because when you travel from one destination to another, time passes.",
d41f1ea45ff85fa3e11c9dc1715712ac,Where would you find many a bookshelf?,bedroom,library,book store,furniture store,ocean,1,"While you could find a bookshelf in a bedroom or furniture store, a library is almost always guaranteed to have more shelves than either of those.",The correct choice is 'library' because libraries typically have many bookshelves to store their collections of books.,
2f92f186f8c76f5d86330b921837c67c,"The child was complaining of boredom, so his dad began to goof around to do what?",entertain,listen to music,play chess,knit sweaters,meet interesting people,0,When you are bored you want entertainment,"The father was trying to alleviate the child's boredom by entertaining him, hence the correct choice is 'entertain'.",
54be656e3921c65f24d3c277118426f2,How can people gain new perspectives?,waste paper,tickle tarantulas,pay bills,change direction,travel abroad,4,Travelling abroad is the best way for people to experience new things and ideas.,"Traveling abroad can expose people to different cultures and ways of life, which can provide new perspectives. Therefore, 'travel abroad' is the correct choice.",
56e587a6491050f57e962cb1a0037f6e,Crabs crawl along the bottom of what?,bodies of water,fish market,aquarium,saltwater,galapagos,0,Crabs crawl under bodies of water.,"Crabs are known to crawl along the bottom of bodies of water, hence the correct choice is 'bodies of water'.",
253e48611b435676f3baf83b9eaa158c,Why was the line formed outside of the hot-dog stand?,wait turn,tickets,circus act,polite,money from bank,0,People get in line when they are waiting their turn,"People usually form a line outside a food stand to wait for their turn to order, hence the correct choice is 'wait turn'.",
fa4da87cbc08ee81f0f7f0ed4fa0b20c,What is someone likely to feel after the act of procreating?,exhaustion,feeling good,having children,overpopulation,hair loss,1,feeling good is likely to feel after the act of procreating,"The act of procreating can bring a sense of joy and fulfillment, hence the correct choice is 'feeling good'.",
9753e02f1a83da71645aa20e9932eb51,"If you wanted to cross this, you might want a canoe.  What is this?",mountain stream,lake,boat house,campground,water,4,"A canoe can cross anybody of water, not just a stream, Boat house doesn't make sense.","A canoe is typically used to cross bodies of water, hence the correct choice is 'water'.",
5a082793cb5a274159f9c0e016487008,Why do people compete in sports?,accomplishment,injuries,enemies,rivalry,death,0,Sports are not generally played in an effort to kill the competition.,"People often compete in sports for the sense of accomplishment it brings, hence the correct choice is 'accomplishment'.",
fe67eaa59c70258c3957313164697c8f,What kind of life is not acknowledged in the secular world?,short term,religious,eternal,beyond,frequent,2,is the option closest to the question,"The secular world typically does not acknowledge the concept of an 'eternal' life, hence the correct choice is 'eternal'.",
10ce9f17e72c70bde21544edbe5b9591,What kind of leave did the manager assign all nonessential personnel?,mandatory,shall,necessary,essential,required,0,they must have a days off. it is mandatory,"The question is about the type of leave assigned by the manager. The term 'mandatory' is the only choice that describes a type of leave, hence it is the correct answer.",
25d00d6ae2f5be0bdeceaabeb924e214,What might someone do too much  of if they are experiencing stress?,clean house,use drugs,drink alcohol,hang out at bar,dream,2,Drinking alcohol is the only option that will help you relax.,"The question is about a negative coping mechanism for stress. Among the choices, 'drink alcohol' is a common unhealthy coping mechanism for stress, hence it is the correct answer.",
057af1d364a2ce3bf374e2cfa9292d65,What do gentleman do when they need to talk?,men's room,meeting,meditation center,church,europe,1,People speak at a meeting.,"The question is about where gentlemen might go to talk. Among the choices, 'meeting' is the most appropriate place for a formal or serious discussion, hence it is the correct answer.",
b7d1b2ea7cf355ddbda9a934d8d9cbf9,Expressing yourself in public without wearing pants will likely result in what?,happiness,blank stares,communication,getting arrested,stage fright,3,"arrests one is drunk driving and the police find out,what is the likely resul","The question is about the consequence of not wearing pants in public. Among the choices, 'getting arrested' is the most likely legal consequence, hence it is the correct answer.",
c5c1064a966a776072340b685f028b26,What is someone looking for in a new mattress when returning one that had lots of rigidity?,ductility,empity,softness,flexibility,malleability,2,holds items for organization,"The question is about the quality someone might want in a new mattress if they found their old one too rigid. Among the choices, 'softness' is the opposite of rigidity and is a desirable quality in a mattress, hence it is the correct answer.",
75d587650ba626328c5289f6903293af,"James wanted to build a new concert hall, but his land wasn't zoned for what?",theater,orchestras,city,university building,commercial building,4,"Concert Halls are commercial buildings, so it's more relevant to the question.","The question is about the zoning requirement for building a concert hall. Among the choices, 'commercial building' is the most likely zoning requirement for a concert hall, hence it is the correct answer.",
6a30b7803ff1f5309f1f620cb8962c10,In Japanese feudal times leaders would despise and punish people who they believe had no what?,adore,adore,honor,cherish,admire,2,"A person can have honor, but cannot have the other options.","The question is about a quality that leaders in Japanese feudal times valued. Among the choices, 'honor' is a quality that was highly valued in Japanese feudal society, hence it is the correct answer.",
2b15513f39ddf5581dccfe9bdd3b6120,Sam felt that you needed to improve yourself.  She said that you should take the time to collect your thoughts and clear your mind.  Why does she want you to improve yourself?,learn new,do yoga,meditate,feel better about yourself,celebrate,3,Improving yourself will help you feel better about yourself.,"The question is about the reason Sam wants you to improve yourself. Among the choices, 'feel better about yourself' is the most likely reason someone would want to improve themselves, hence it is the correct answer.",
5905861dbf23546157696e74ec20b45e,"John was living in a big city.  It had many roads and a lot of traffic.  He liked it, but didn't appreciate the smell.  He thought that there was too much what?",have experiences,pollution,happiness,garbage,death,1,"Since there is a lot of traffic in the area, there is a lot more Carbon dioxide Emission in the area.","The correct choice is 'pollution' because the context of the question suggests that John is bothered by an unpleasant smell in the city, which is often associated with pollution.",
9d5b19f0fd98986916ad64f5f76185d4,What type of exertion do you utilize when hiking?,mountain,physical exertion,adventure,exercise,shin splints,1,Physical exertion is the only answer which address directly the question about exertion.,The correct choice is 'physical exertion' because hiking is a physical activity that requires effort or strain.,
060a29ea956bac3a63edb3b14d13e17b,What would a document be if it is not obtuse?,pointed,bright,easy,clear,acute angled,3,"The other two options are more about geometry, but obtuse is being used in a non-mathematical way, so it has to be clear.","The correct choice is 'clear' because in the context of a document, 'obtuse' can mean difficult to understand. Therefore, if a document is not obtuse, it would be clear or easy to understand.",
ebff91bb3b92fdd97a2b248c8990c0d1,Where would someone keep a grandfather clock?,desk,exhibition hall,own bedroom,house,office building,3,A grandfather clock would be kept in a house because it's a personal item,"The correct choice is 'house' because a grandfather clock is a large, freestanding clock that is typically kept in a home.",
101cd3b5665fa0bb5f3fef5bb4493fb3,Where is a notebook often purchased?,bookstore,backpack,abraham lincoln's grave,desktop,classroom,0,notebook can be purchased only from the bookstore,The correct choice is 'bookstore' because a notebook is a type of stationery item that is commonly sold in bookstores.,
12bd07f276d6c750fd8c43cde325b823,Where might a small ball be bounced from?,soccer game,street,toy store,child's hand,on the sidewalk,3,A SMALL BALL BE BOUNCED FROM CHILD'S HAND.,The correct choice is 'child's hand' because a small ball is often held and bounced by a child.,
3a1b3c21a11f4ec53c166b0559df7369,"A John is a bum.  Much like the stereotype, he lives near this sort of transportation infrastructure. Where does he live?",bus depot,beach,train station,bridge,bridge,3,The stereotypical place for a bum to live is under a bridge.,The correct choice is 'bridge' because the stereotype of a 'bum' or homeless person is often depicted as living under a bridge.,
c958ce72e9215eb4facf28c66df53f1d,What can learning about the world from a shut in lead to?,enlightenment,confusion,understanding,cynicism,sadness,1,A shut in doesn't know much about the world becuase they are a shut in so it would lead to confusion.,"The correct choice is 'confusion' because a shut in, or a person who rarely leaves their home, may not have a comprehensive or accurate understanding of the world, leading to confusion.",
e2e1ef665b62669affb5f4dab6fa22e0,"He was suffering from boredom, the security guard would let him grind his favorite spot on his what?",meet interesting people,listen to music,deck,play cards,skateboard,4,Grinding is associated with skateboarding.,"The question is about a security guard allowing someone to grind his favorite spot on something. The term ""grind"" is often used in the context of skateboarding, hence the correct answer is 'skateboard'.",
183f528c595ffb874245f1f9e71be6a9,Where might a milking machine be located?,office,bar,barn,industrial area,museum,2,milking machine is a good automatic machine,"The question is about the location of a milking machine. A milking machine is typically used in a barn to milk cows, hence the correct answer is 'barn'.",
d423a6e3d75e76d3373ee7a6e8cfdfb2,"Opening business was a passionate dream of his, but he'd be lying if he didn't want to what too?",busy,get rich,bankruptcy,wealth,live the dream,1,opening business man dream is get rich,"The question is about the motivation behind opening a business. While passion is one reason, the desire to get rich is another common motivation, hence the correct answer is 'get rich'.",
0b4f176e809e98367e36e781aa478112,Man probably invented sports because of its instinctual need to be what?,recreational,competitive,good looking,fun,violent,1,I consider it the best option because they have to be more true,"The question is about the reason for the invention of sports. Sports often involve competition, hence the correct answer is 'competitive'.",
78cc94259c69fe5860663cfb709e12d0,Where is a tabby cat likely to be happiest?,box,home,alley,lap,barn,3,"cats love to sit in laps, so it makes sense that they would be happy there.","The question is about where a tabby cat would be happiest. Cats often enjoy sitting on laps, hence the correct answer is 'lap'.",
76562874af24eaa8ac1fec9b01a6c6b7,"The man had been entertaining his whole life, being in his nineties now doing a show can lead to what?",suicide,fulfillment,embarrassment,fatigue,laughter,3,is the best option in all,"The question is about the potential consequence of an elderly man doing a show. Given his age, it's likely that doing a show could lead to fatigue, hence the correct answer is 'fatigue'.",
1f0bae8deadb73013b339ff711cf331d,"When people have money wand want things, what do they tend to do?",sell items,tell truth,learn from each other,own objects,selling food,3,THE PEOPLE ARE HAVE MONEY TO SPEND WANT THINGS TO OWN OBJECTS.,"The question is about what people tend to do when they have money and want things. The most common action is to buy or own objects, hence the correct answer is 'own objects'.",
