review,label,nle
"a lot of times a three- star film will be my favorite. 
 they 're usually the kind of movie i can watch most often too. 
 they 're usually not too deep, allowing for semi- brainless relaxation, and at the same time, not too dumb. 
 men in black is a four- star three- star film. 
( hope you could follow that one) 
 men in black does n't wait to get to the fun. 
 just minutes into the film we are introduced to agent kay( tommy lee jones), introduced to an alien, and introduced to the the awesome memory- diminishing tool that all mib agents use. 
 after all, you ca n't have alien witnesses running around with that kind of knowledge 
 can you? 
 men in black is, of course, the organization which"" moniters all extra- terrestrial activity on earth"". 
 nypd officer james edwards( will smith), is on a routine foot chase when suddenly the no- good punk 
 he 's chasing starts leaping up buildings and blinking more than one pair of eyes. 
 the alien delivers the simple message that the world is going to end, and with that, dives off of a roof. 
 naturally nobody believes his story... 
 nobody that is, except for the top secret organization that not even the government is aware of. 
 edwards then meets agent kay, the man who never seems to crack a smile, and is introduced to the mib. 
 edwards winds up joining the team and is stripped of anything that can point back to him( birth certificate, drivers license, and even the literal removal of his fingerprints). 
 james edwards no longer exists. 
 meet agent jay. 
 agent kay takes the rookie jay under his wing as they go about"" regular"" duties. 
 eventually a far more treacherous event comes into play. 
 a"" bug"" has landed on earth and is going to wipe out mankind if these two do n't( or ca n't) stop it. 
 the plot is n't exactly clear, but we know it has to do with a galaxy as big as a jewel or marble being sought after on earth, and that is crucial that the mib find it before the"" bug"" does. 
 barry sonnenfeld, who also did the addams family films 
, directs this nicely. 
 it 's fun 
, it 's funny, it 's action- packed. 
 a nice summer blockbuster as it rightfully turned out to be 
. 
 this is one of those movies that is",positive,"The review is positive because the reviewer enjoys the fun, action-packed, and humorous aspects of the movie. They also appreciate the performances of the actors and the direction of the film. The reviewer describes the movie as a nice summer blockbuster."
"robin williams, this time without a beard, returns to drama in this sloppy, sickly sweet fantasy with few redeeming features apart from the incredible effects. 
 he plays chris nielsen, who meets annie( annabella sciora) and promptly marries her. 
 they have two great kids, who sadly die in a car crash. 
 just when it could n't get any worse, chris gets killed in a car crash, and goes to heaven where he meets his guide albert( gooding jnr.) 
 annie ca n't take the grief anymore, and kills herself. 
( all sounding like good fun so far?) 
 the' penalty' for suicide is to go to hell, and chris goes on a mission to try and rescue her using the help of the traveller( max von sydow.) 
 based on a novel by twilight zone writer richard matheson, what dreams may come is clunky, manufactured material doused with a extra load of sugar. 
 this is the worse spielberg film spielberg never made. 
 everything is wrong about this movie: the performances are forced, and the audiences fail to relate to any of the characters. 
 williams puts on a convincing upset face, but that 's all it is: a face. 
 there 's no emotion behind it. 
 sciora 's performance is lazy, and bogs down the whole film. 
 she may look pretty, but she ca n't act. 
 max von sydow is o. 
 k as the traveller, if nothing special. 
 cuba gooding jnr, thankfully, adds some bounce to his performance, and is certainly the best performer in the film. 
 it 's a shame that his character is so flat and 2-d, and offers no room for improvement. 
 all the performers have to work with a soppy script 
, that tries it 's best to get some emotion going, but never takes off the ground. 
 there are_ some_ scenes which could be real heartwarmers, but the faceless characters do n't help to get anything out of the performers. 
 while films like e. 
 t used great actors, music and direction to pull of a masterful heart- tugging scene, what dreams may come is haphazard, expecting the emotion to come out of the scene automatically. 
 instead, it 's all rather boring 
. 
 sure, the music is pretty( by michael kamen) and the cinematography is n't bad( by eduardo serra) but there 's something lacking. 
 the script does n't help, filled with hopeless romantic clich? 
 s, and dud speeches 
. 
 richard matheson",negative,"The review is negative because the reviewer criticizes the performances of the actors, the script, and the lack of emotion in the movie. They also mention that the characters are flat and 2-dimensional, and that the movie is boring and filled with cliches."
"even the best comic actor is at the mercy of his or her material, as this subpar submarine comedy proves. 
 down periscope stars kelsey"" frasier"" grammer as an inept navy captain who is given command of his own ship as part of a corrupt officer 's( james coburn) plan to get him out of the navy. 
 like any lame emsemble comedy, the officer assigns him to a group of misfits like the guy who wants to be kicked out, the fat guy who eats all the time, the beautiful woman who does n't belong there( lauren holly), the second- in- command who does everything by the book( rob schneider), the crazy old guy who freaks everyone out( harry dean stanton) and so on. 
 then comes the transparent plotline. 
 first grammer has to fix up the delapidated korean war ship the navy has given him, and that comes courtesy a sad sight gag montage 
 that includes a guy with a mop knocking schneider overboard. 
 after the ship is fixed up come the early drills, where everyone seems completely inept, like the electrician who ca n't connect wires so instead lets the current run through himself every time grammer gets on the phone. 
 finally, and this covers the final hour of the movie, grammer has to lead his men( and holly) to overcome the other ships in a wargames exercise. 
 and he has to be a clever rebel to do it, 
 in scenes that stretch all levels of believability. 
 first they 're singing"" louie louie"" like a bunch of drunk sailors to throw the radar of the other ship off, then thirty minutes later, they 're making whale mating noises to throw the radar of the other ship off. 
 the whole while, evil captain coburn is overacting underwater, cursing grammer( as most people watching the movie probably are too). 
 it 's all predictable without any original humor to redeem it. 
 the jokes are right out of"" mchale 's navy"" and other cut- rate sitcoms of the past. 
 there 's one scene where schneider looks through the ship 's pantry in disgust, holds one food can up and announces,"" this expired in 1966! 
"" i yelled back at the screen,"" so did these jokes. 
"" 
 i watched this movie with the whole family and everyone hated it 
. 
 my mom was so bored 
 she brought out the coupon book midway through and, around the start of the second hour, 
 i started writing my will. 
 the blame ca n't really be placed on",negative,"The review is negative because the reviewer criticizes the predictable plot, lack of original humor, and the overacting of the actors. They also mention that the jokes are outdated and that the movie was boring to the point of distraction."
" america 's sweethearts"" has an intriguing premise and a great cast, but it is n't nearly as edgy or funny as it should be. 
 almost all the problems with the project can be traced back to co- script writer billy crystal, who shows the same lack of discipline with the screenplay that he typically displays while co- hosting"" comic relief"" charity shows with robin williams and whoopi goldberg( 
 two other paragons of self- indulgence). 
 crystal ignores a simple, but crucial, rule: for a screwball comedy to work, the characters must be placed into a rigid social setting, because only in that context will their unorthodox antics be humorous. 
"" 
 america 's sweethearts"" takes place at a press junket, where decorum must be maintained in front of the reporters. 
 it 's a promising set- up, but the screenplay quickly blows off the rules, thus dissipating the tension of the situation. 
 by the end of the film, all the lead performers participate in a huge fight with a room full of journalists looking on, but their outbursts are only mildly amusing because the structure has been destroyed. 
 john cusack and catherine zeta- jones play eddie thomas and gwen harrison, a beloved acting duo whose marriage hit the skids when gwen began seeing hector( hank azaria), a spanish actor with an ego almost as pronounced as his lisp. 
 of the last nine films eddie and gwen made together, six crossed the$ 100 million mark, but the prospects for their final effort, a space opus titled"" time over time,"" are far from rosy. 
 while eddie has spent many months in a new age rest clinic fretting over the breakup, gwen 's solo films have tanked. 
 to make matter worse, the director of the movie( christopher walken), a"" visionary"" who purchased the unabomber 's cabin and had it moved to his backyard, is withholding the film from the studio, insisting that the first screening be held at the junket. 
 desperate to win over the press, the studio elects to hire lee( billy crystal), a recently fired publicist, to salvage the situation. 
 lee hopes to turn lemons into lemonade by convincing eddie and gwen to pretend to be on the road to reconciliation. 
 he enlists the help of kiki( julia roberts), gwen 's sister, personal assistant and whipping girl. 
 what lee does n't know is that kiki is in love with eddie, a fact that could temper her effectiveness. 
 press junkets are a haven for control freaks. 
 studios fly journalists",negative,The review is negative because the reviewer criticizes the screenplay and the lack of discipline in the writing. The reviewer also mentions that the film's structure has been destroyed and the humor is only mildly amusing.
"one of the first films of 1999 is this mtv pictures release which marks the first leading feature role for james van der beek, the star of the wb 's runaway hit dawson 's creek. 
 following in the foot steps of mtv 's two other live action films, joe 's apartment( 1996) and dead man on campus( 1998), varsity blues is a bad film and is unlikely to cause much of a sensation in the marketplace. 
 set in west cannan, texas, the film examines the small town obsession with high school football through the eyes of second string quarterback john"" mox"" moxon( van der beek). 
 we know he 's smart because he reads kurt vonnegut instead of the playbook. 
 coach bud kilmer( jon voight) has been around so long there is actually a bronze statue commemorating him. 
 the star quarterback, lance harbor( paul walker), is a handsome, blonde, hero who has his own billboard in his front yard and dates the sexy head cheerleader, darcy( ali larter). 
 also on the team are an enormous guy( ron lester) with some health problems and the token african- american team member( eliel swinton) whose only real dialogue scene deals directly with the color of his skin. 
 when lance is seriously injured, mox gets his chance to shine and he runs with it, undermining kilmer with his unusual playing strategies. 
 his relationship with his dutiful girlfriend, jules( amy smart), is threatened and there 's a big game at the end. 
 guess who wins? 
 nothing about varsity blues is inspired and the whole film simply moves through the sort of conventional motions that coach kilmer would love. 
 there 's a chance for some smart satire on small town obsessions but the humor here is decidedly lowbrow 
. 
 van der beek does a decent job of carrying his first film although a silly accent trips him up sometimes. 
 also, the role is n't very much of a stretch from his dawson leary character. 
 he 's still a pseudo- intellectual, whiny, nice guy, except here he also happens to be a jock. 
 voight is a terror as he chews up every single piece of scenery and spits it out. 
 the other adults are all notably awful while the younger performers do n't fare much better 
. 
 on the positive side, walker is a charismatic actor who is due for a breakout role following this and his supporting turn in pleasantville( 1998). 
 scott( son of james) caan has some lively moments as tweeder, the team 's",negative,The review is negative because the reviewer describes the film as bad and uninspired. The reviewer also criticizes the performances of the actors and the lowbrow humor in the film.
"after the press screening of"" moulin rouge,"" i stood in the lobby of the theater listening to the reactions of my friends and colleagues. 
 everyone seemed a bit numb, understandable after sitting through a barrage of often- incongruous sounds and images. 
 a pal of mine simply said that he loved the film and could hardly wait to take his wife to see it. 
 another enthusiast immediately began to analyze the production, while a woman who flat- out hated the movie gave him the skunk eye. 
 when one fellow quietly stated"" i 've never really been a fan of musicals,"" the statement surprised me because, 
 even though the story is told almost completely through song, i did n't think of it as a musical. 
 there is so much going on in"" moulin rouge"" that"" musical"" seems too small a term to cover it. 
"" 
 moulin rouge"" is the kind of creation that sends critics scurrying off to the big tub o' adjectives in search of proper words to describe the experience. 
 australian director baz luhrmann, the man behind"" strictly ballroom"" and"" romeo+ juliet,"" fills the heads of viewers with unique camerawork, opulent imagery and songs ranging from"" the sound of music"" to"" smells like teen spirit. 
"" sumptuous and beautiful, vulgar and overdone,"" moulin rogue"" travels through the looking glass while an ethereal stereo loaded with 50 years worth of catchy tunes 
 operates on the"" random"" setting. 
 oh, and it has a story as well. 
"" 
 it was 1899, the summer of love... 
"" 
 christian( ewan mcgregor) is a penniless young writer newly arrived in paris,"" to write about truth, beauty, freedom and love,"" where he encounters a group of bohemians, led by henri de toulouse- lautrec( john leguizamo). 
 christian meets satine( nicole kidman), a courtesan from the legendary moulin rogue, and his world transforms from black and white to technicolor. 
 at once fragile and vivacious, the dazzling red- haired woman sweeps him off his feet without even trying. 
 christian instantly falls in love with her and satine finds herself smitten with him as well, which is quite a hindrance for someone in her profession. 
 working with the bohemians and moulin rogue impresario harold zidler( jim broadbent), christian writes an opus modestly named"" spectacular spectacular. 
"" zidler quickly finds a backer, the wealthy duke of monroth( richard roxburgh), but there 's a catch? 
 the duke also",positive,"The review is positive because the reviewer praises the unique camerawork, opulent imagery, and the range of songs in the film. The reviewer also mentions the story and the performances of the actors in a positive light."
"robert benton has assembled a stellar, mature cast for his latest feature, twilight, a film noir mystery set amid the fading stars of hollywood. 
 paul newman stars as retired detective harry ross. 
 harry has spent the last couple of years doing odd jobs for jack and catherine ames( gene hackman and susan sarandon), a pair of married actors who have fallen from the limelight. 
 when jack sends him on a routine delivery job, however, the old instincts kick in. 
 soon, harry is wading through a mystery where friendships and lives are on the line, and he no longer knows who to trust. 
 there are plenty of familiar faces throughout twilight, in addition to newman, hackman and sarandon. 
 james garner plays raymond hope, a former cop and one of harry 's best friends. 
 stockard channing plays verna, harry 's former partner, and possibly a former love interest. 
 reese witherspoon is mel, the distrustful daughter of the ames', and liev schrieber is her scuzzy boyfriend. 
 giancarlo esposito appears as harry 's bumbling detective protigi, and john spencer is a suspicious police captain. 
 with a cast like that, it 's almost worth watching twilight just to stargaze. 
 luckily, there 's more to the film than some sort of actor 's recognition ceremony. 
 twilight has a solid film noir- ish plot. 
 it may not have as many twists and turns as some of the classics, but it has much more than a lot of what passes for film these days. 
 the major cast members all deliver strong performances, as can be expected of their caliber. 
 however, none of them have that little extra oomph which would make them memorable. 
 the supporting cast is enjoyable, if a little underdrawn. 
 stockard channing 's character, in particular, is a cipher. 
 there 's more to her character than the film takes the time to describe. 
 it 's a minor, but irritating, flaw. 
 with a solid cast, and a good plot 
, there 's a lot to recommend about twilight. 
 it 's biggest flaw is actually its short running time. 
 at a slim 94 minutes, there 's a lot of stuff that 's packed into an awfully small package. 
 still, the chance to see newman, sarandon and hackman working together is worth a cramp or two. 
",positive,The review is positive because the reviewer praises the solid film noir-ish plot and the strong performances of the major cast members. The reviewer also recommends the film despite its short running time and minor flaws.
"some talented actresses are blessed with a demonstrated wide acting range while others, almost as gifted, have more limited types of parts for which they are suitable. 
 as was amply evident after basic instinct, sharon stone can play sensual roles with great abandon. rejecting her natural abilities, she has spent the rest of her entire career trying with little success to play against type. 
 gloria is her latest disaster. 
 babe ruth did n't quit baseball after one season to play football in a quixotic quest to prove his athletic dexterity, and neither should stone reject what she does best. 
 janeane garofalo, for example, is no less wonderful an actress because she could have never pulled off stone 's part in basic instinct; neither is stone any less talented because she could n't do garofalo 's comedic roles. 
 gloria, directed by respected director sidney lumet and adapted by steve antin from the 1980 screenplay by john cassavetes, was not screened in advance for critics, 
 almost always a sign that the studio is n't behind the picture. 
 after seeing it in a nearly empty audience after it opened, it is clear why they held it from the press. 
 it is a film more to be endured than enjoyed. 
 as the story opens, an angry gloria( stone) is being released from prison after 3 years confinement. 
 she 's got a bad attitude and a big mouth. 
 she also has a bad case of wavering and overblown new york accents, a disease suffered by much of the rest of the cast. 
 an annoying child actor named jean- luke figueroa plays a soon- to- be orphan named nicky. 
 just before his whole family is gunned down by hoods working for gloria 's ex- boyfriend kevin( jeremy northam), nicky 's dad gives him a banana yellow floppy disk with secrets about kevin 's operation and offers him a piece of fatherly advice. 
"" be a man,"" his father lectures him sternly. 
"" do n't trust nobody. 
 not no broads. 
 nobody. 
"" 
 most of the film 's leaden dialog is delivered with the emotive power of the automated time and temperature announcements. 
 add in the movie 's almost non- existent background noise and the excruciatingly slow pacing, and you can hear the sounds of the lines falling to the ground like stones. 
 lumet places his actors in the frames like fruit in a still life painting. 
 they stand awkwardly mouthing the stiff sentences that pass for discourse. 
("" say you 're my baby,"" kevin coos demandingly. 
"" 
 i 'm",negative,"The review is negative because the reviewer criticizes the movie ""Gloria"" for its poor acting, particularly from Sharon Stone, and its weak plot. The reviewer also mentions the film's slow pacing and lackluster dialogue."
"there have been bad films in recent years:' mr. 
 magoo' was by far the worst ever made, the spectacularly bad' blue in the face', the horrible' baby genuises' and now' i woke up early the day i died'. 
 it may not however be the worst movie made but it certainly ranks as one bad movie. 
 the film 's acting( if that 's what you want to call it) is 
 well mediocre to me. 
 loaded with a sensational cast you would think that the cast would at least save the film a bit, boy was i wrong. 
 after escaping from a mental institution' the thief' played by billy zane goes out in the real world and finds that it is pretty harsh and gritty. 
 he turns to burglary to survive, robs a loan back, kills the loan officer and runs with thousands. 
 a country- wide man hunt is on for him to catch him and bring him down. 
 he ends up in a cemetery where he puts his money in a coffin to keep it for later, comes back and realizes that someone took it and put it somewhere. 
 now he is determined to kill all the visitors at the funeral earlier that day until he gets his money back, ultimately leading to a finale that is less that satisfying. 
 a film which was based on a' long- lost' script by ed wood, i have only one question: no dialogue, only music and movement 
 where exactly is the point? 
 the film moves along at a rather slow pace, but does have one advantage: the soundtrack which is catchy and vibrant except the first song which can be offensive to some. 
 it opens with a fun, innovative opening credits sequence and quickly goes downhill after that. 
 some of the low points are when' the thief' steals a woman 's purse, and then she faints, sandra bernhard as a dancer and tippi hendren as a deaf woman whom' the thief' kills to the music of' psycho'. come on people get some new ideas already! 
 what 's even worse is that the film has no plot at all. 
 well to a certain extent it does, but who cares by the time the middle of the film arrives 
 we 're bored out of our mind and ready for something fun and exciting to happen.' 
 i woke up early the day i died' is a perfectly bad film. 
 it shows us how low filmmakers get sometimes just when desperate to make a movie. 
 even with",negative,"The review is negative because the reviewer criticizes the movie ""I woke up early the day I died"" for its poor acting, lack of plot, and slow pacing. The reviewer also mentions that the film is boring and fails to engage the audience."
"i have always been a fan of director neil jordan, from his early work, such as 1984 's"" the company of wolves,"" to 1992 's"" the crying game,"" and 1994 's"" interview with a vampire. 
"" 
 his latest film,"" the butcher boy,"" is a return to his roots in ireland, but unfortunately, it is not a successful homecoming 
. 
 told through the eyes of a 12-year- old irish boy, francis( newcomer eomann owens), this peculiar film follows him as we learn a little about his decidedly unstable life. 
 his father( stephen rea) is an indifferent alcoholic, his mother( fiona shaw) is mentally ill and always in and out of hospitals, and francis himself delights in terrorizing the mother of one of his friends after he is forbidden to see him anymore. 
 francis is the type of boy who always has a lot to say, but 
 mostly fluctuates between sarcasm and frightening honesty, and it quickly becomes apparent that he may very well be a little psychotic, even capable of brutal murder. 
 the premise of,"" the butcher boy,"" is one that could have very well been turned into a thought- provoking, disturbing motion picture, but somehow nothing works 
. 
 francis is in almost every scene, but we learn very little about him, as if the film was distancing itself away from him when, i suspect, we were actually supposed to sympathize with him. 
 this is definately not young owens fault, however, because he gives a brilliantly accurate performance, and is able to also seem menacing as well. 
 the fact that we do n't get close to his character is because of the sloppy screenplay. 
 the supporting characters are no help, though. 
 rea is wasted, and has practically no scenes where he actually talks to his son, or to anyone else for that matter. 
 he usually seems to just be sitting watching the television throughout. 
 shaw has a little bit more to work with, since she has one touching scene in which she talks to francis in a time of despair, but is out of the picture just as we are beginning to know her. and singer sinead o'connor appears rather effectively as the virgin mary who occasionally gives francis advice. 
 the pacing is all off in,"" the butcher boy. 
"" 
 although the story could have been dynamite, it moves at a deadeningly slow rate, and i found my mind wandering every once in a while. 
 it is also very episodic, because the developments in",negative,"The review is negative because the reviewer criticizes the movie ""The Butcher Boy"" for its poor character development, slow pacing, and weak screenplay. The reviewer also mentions that the film fails to engage the audience and does not effectively convey its premise."
"contact is the 1997 movie i 've seen the most- five times to be exact. 
 four of those times were on the big screen, but even on a tv, 
 it 's a very impressive film. 
 the same ca n't be said for films like independance day, but that 's because contact is a rare example in sci- fi filmmaking where the story is treated more importantly than the special effects, and all of us know looking back that id4 did n't offer much outside of some one- time delightful eye candy. 
 contact 's wonderfully presented story deals with ellie arroway( jodie foster), a radio astronomer whose preference of study involves the outdated technique of"" merely listening"" to sounds out in space. 
 her interest in the field of astronomy developed at a very young age, encouraged by her loving father, ted( david morse), who let ellie use a small ham radio to pick up on frequencies and communicate with people as far away as pensacola, fl( that was, of course, before the days of internet chat rooms). 
 while everyone else uses modern technologies to aid them in the search for extra- terrestrial intelligence( of which the program seti is an acronym for), ellie prefers to pop on a pair of headphones and see what she can pick up on, keeping the youthful magic and intrigue strongly alive. 
 ellie 's strong scientific basis essentially makes her an atheist, a belief likely influenced by the death of her father while she was still quite young. 
 in puerto rico, she meets palmer joss( matthew mcconaughey), a writer examining the effects of technology on the world 's overall happiness; a one- time seminary student who describes himself as"" a man of the cloth, without the cloth"". 
 despite the vast differences in opinion regarding a"" supreme being"", ellie and palmer hit it off, and even take the time to sleep together. 
 it 's a weak and hurried relationship, but director zemeckis needs it to add to the plot later on. 
 meanwhile, dr. 
 david drumlin( tom skerritt), who has authority over seti but finds the program a frivolous waste of time and money, is ready to pull the plug on any and all seti funding. 
 this leaves the passionate ellie searching for new sponsors, eventually finding a setup in new mexico and leaving palmer with no explanation, and only a one night stand to remember. 
 it is in this nm city where, several months later, ellie finally picks up on a strong signal from outer space, perhaps the most",positive,"The review is positive because the reviewer praises the movie ""Contact"" for its impressive storytelling and special effects. The reviewer also appreciates the performances of the actors, particularly Jodie Foster, and the film's exploration of scientific and philosophical themes."
"ever since wargames, the first real computer hacking movie, hollywood has attempted to produce more and more films about hacking. 
 these films usually show the audience a look into computers that really is not impossible and is usually ridiculous. 
 if it 's not this, the exaggeration about what is real is usually greater than you would expect. 
 hackers is guilty of all of these crimes. 
 to anyone familiar with computers and/or the internet, most of the movie is so incredibly stupid that you ca n't take it anymore. 
 those of you who frequent one of the greatest sites on the world wide web, the internet movie database, are probably aware of the section for movies entitled"" goofs"". 
 this is the section for mistakes in the movies. 
 well, imdb sums up hackers extremely well with the first goof listed: 
"" generally ill- informed and ridiculous to the extreme 
 regarding the capabilities of computers and technology"". 
 and truthfully, this is one- hundred percent correct. 
 the plot, obviously, centers around computer hacking. 
 more specifically, it follows the exploits of dade murphy, a young computer hacker played by jonny lee miller. 
 miller should be extremely thankful for the film trainspotting, because if it were not for that, who knows where his career would be now after hackers. 
 the film opens with a young dade murphy being arrested for hacking computer systems. 
 he was forbidden to use a computer until he turned eighteen years old. 
 the film then picks up at that point, an eighteen year old dade murphy hacking away at the computer. 
 dade later meets up with fellow hackers acid burn( angelina jolie), cereal killer( matthew lillard), lord nikon( laurence mason), and the phantom phreak( renoly santiago), who are basically trying to do what is next to impossible: hack the gibson computer and not get caught by the fbi. 
 oh, 
 and as a little sub- plot, dade also tries to woo acid burn, the only female hacker in the film. 
 really, i ca n't think of much more to say about the film 's plot aside from what i 've said. 
 it 's just a bunch of computer geeks( no, obsessive compulsive computer geeks a little too advanced for reality) running around hacking computers and staying away from the fbi. 
 thanks to this movie, the public unfamiliar with computers now has a distorted viewpoint of computers and what they can do. 
 this movie makes computers look a little bit too advanced for their time, and 
",negative,The review is negative because the reviewer criticizes the movie for its unrealistic portrayal of hacking and computers. The reviewer also finds the plot and characters uninteresting and ridiculous.
"an attempt at florida film noir, palmetto fails at the most fundamental levels. 
 it 's slow moving, uninvolving, and plain just uninteresting. 
 harry barber( woody harrelson) is an ex- newspaper man, just out of jail after being framed for a crime. 
 his luck has n't been the best, but things are looking up when a mysterious woman, rhea malroux( elisabeth shue), approaches him with a proposition. 
 she wants harry to help her and her stepdaughter, odette( chloe sevigny), pull off a fake kidnapping scheme to get$ 500, 000 out of her stingy, but rich, husband felix( rolf hoppe). 
 at first, all harry is expected to do is provide a threatening voice on the phone, and to collect the money( of which he gets to keep 10%). 
 but, as the deed is carried out, things are not what they seem, and harry gets caught in the ensuing storm. 
 palmetto pulls out all the stops to achieve a film noir film, but the effect never quite comes together 
. 
 it 's got the sultry florida heat, seductive women, and even curvier plot twists, but the whole thing smells of paint- by- numbers. 
 sure, the right ingredients are there, but the end result is much too artificial. 
 a lot of the problems lie with the script, which, though providing some genuine surprises, is packed full of leaden dialogue and bland situations. 
 even the plot twists do n't seem to flow well with the rest of the story. 
 some of them, for example, come from so far afield that they seemingly only make sense because the writer needed a twist( for example: harry 's spontaneous job offer, or the whole typewriter situation). 
 the characters are mostly lifeless, played to type, but not much more 
. 
 woody harrelson plays harry with such imbecilic thick- headedness that it 's hard to even picture him as an ex- journalist. 
 elisabeth shue vamps it up, but does n't add anything special to the role. 
 chloe sevigny gives a terrible performance, trying to be a sexy 17-year old, but she just leaves a bad taste in your mouth. 
 some of the supporting cast( notably gina gershon and michael rapaport) give stronger, but, in the end, meaningless performances. and to top it off, the pacing of the film is much too slow. 
 as the movie grinds to a halt, you 're given too much time to wonder why you 're wasting it",negative,"The review is negative because the reviewer finds the movie slow, uninteresting, and artificial. The reviewer criticizes the script, plot twists, and characters, and also mentions that the performances are lifeless and the pacing is too slow."
"the thirteenth floor, the third in what i would call"" the reality check movie series"", is very similar to the other reality check movies released this year, the matrix and existenz. 
 all three made you think, made you wonder what is real, what is n't, and if our world is just a huge game. 
 the thirteenth floor does n't reach the level of originality, creativity, and curiosity sparked by the matrix and existenz, but it certainly gives a great shot at it. 
 in the matrix, we were told that the humans are simply a virus. 
 in existenz, we learned that our life could be just a game. 
 in the thirteenth floor, we learn that we are just electronic devices, living under another world of electronic devices. 
 there is just one world on top of another, and everything in them are fake and electronically generated. 
 the thirteenth floor took a huge, risky turn that i did n't expect it to take, and i 'm not very sure it was such a great turn to make. rather than focusing just on the reality parts of the film, the thirteenth floor becomes a murder mystery that ends up tying in with the different worlds. 
 after the mysterious murder of computer program designer hammond fuller, played by armin mueller- stahl, douglas hall, played by craig bierko, a man that worked under fuller for many years, must travel through an electronic computer device that fuller was using, to the year 1937, which consists of computer generated characters only. 
 the simulation of 1937 is just like it was back in the olden days. 
 all of the people involved are just characters, or are they? 
 douglas strongly believes that a character traveled through the transport from their world to ours, and killed fuller. 
 along the way, douglas interacts with many different potential suspects, and a woman who claims to be the daughter of fuller, jane fuller, played wonderfully by a talented young actress, gretchen mol. 
 the thirteenth floor is a plot driven movie from the time the film gets going, and does n't use spectacular special effects and big sound to keep the viewer 's interests. 
 i was worried that this film would be too much like the matrix and existenz, and i would n't enjoy it, but 
 there were enough twists and turns to keep me thinking and attentive to the film. 
 unfortunately, many potential would have been great scenes were thrown away with predictable content, letting the viewer know the outcome of the scene long before it happened. 
 the scenes that are",positive,The review is positive because the reviewer appreciates the plot-driven nature of the movie and its ability to keep the viewer's interest without relying on special effects. The reviewer also praises the performance of actress Gretchen Mol and the unexpected twists in the movie.
"there 's some movies i enjoy even though i know i probably should n't and have a difficult time trying to explain why i did. 
"" lucky numbers"" is a perfect example of this because it 's such a blatant rip- off of"" fargo"" and 
 every movie based on an elmore leonard novel and yet 
 it somehow still works for me. 
 i know i 'm in the minority here but let me explain. 
 the film takes place in harrisburg, pa in 1988 during an unseasonably warm winter. 
 john travolta plays the local big- shot tv weatherman who is idolized by the townsfolk as if he were john travolta himself and not the bumbling russ richards. 
 russ is married to crystal( lisa kudrow), a blonde bimbo if ever there was one in the history of cinema. 
 she 's a selfish, nasty bitch full of lust and desire 
 but somehow she got the job of the lottery ball girl- 
 not exactly the most intellectually taxing job on the market. 
 crystal 's cheating on russ with their collective boss dick( ed o'neil), the tv station manager. 
 she does n't seem to genuinely like either of them, but it 's all she can do in this one- horse town. 
 much like"" fargo,"" this movie tells the story of a man who 's going broke and has to pull off a huge scam to get rich quick. 
 he enlists the help of his english friend gig( tim roth), the local stripclub owner who tells him how to fix the lottery. 
 along the way a subplot involving a two- bit thug named, accurately,"" dale the thug""( michael rappaport) gets mixed up in the process. 
 there 's also a bookie that somehow gets thrown in the mix once the deal goes down. 
 i 'm not going to elaborate much further on the plot and story because it continues to unwind and take twists and turns you 're not expecting. 
 this is a farce, which is basically a straightforward, adult- oriented comedy but does n't go as far as a classic black comedy should. 
 where as"" fargo"" was sometimes shocking and disturbing while being funny,"" lucky numbers"" is just funny because you ca n't take these characters in these outrageous situations seriously. 
 it 's all a big cartoon basically, but 
 it 's funny and i can respect that. 
 travolta is great in his role and even though he 's not a really likable character, he 's trying to be a nice guy despite the fact 
 he 's a creep",positive,"The review is positive because the reviewer finds the movie funny and enjoys the performances, particularly John Travolta's. The reviewer also appreciates the unexpected twists and turns in the plot, even though they acknowledge that the movie is a rip-off of other films."
