review,label,nle
"it 's a rare treat when a quality horror film is released in the theater. 
 and unfortunately with man 's best friend, we 'll be waiting a while longer. 
 the film stars ally sheedy and lance henrikson in a tale of bio- genetics gone wrong. 
 sheedy plays a nosy reporter whose need for a"" good"" story provokes her to snoop inside of emax, a poorly guarded million dollar bio- lab that she finds herself effortlessly intruding. 
 the result: she unleashes the experimental wonder dog named max, a german shepherd with genetic recombination allowing it to swallow like a snake, camouflage like a chameleon, climb trees like a leopard, and attack with the strength of tiger. 
 max takes a liking to sheedy, and she finds herself protecting the animal from the cruel technological realm of emax, owned by henrikson. 
 well, it does n't take long before the hormonally unstable biohazard unleashes his jowls upon the unsuspecting suburban landscape which offers max juicy leg of mailman, etc... 
 sheedy is a boring non- presence on the screen, tripping through the enormous plot chasms neglected by the writer/ director( i apologize for a lack of credits. 
 i suppose i was eager to leave the theater, and in my rush, forgot to take note of the director, writer, producer, etc...). 
 henrikson offered the only relief from the contrived narration of the script, giving his character as much development as he could considering the flat dialogue plaguing the film. 
 the movie depends upon it 's ability to impress the audience with animal special effects, but all it presents is a dog that can growl, open door handles with his paw, sit, roll over, play dead, and sick. 
 the rest of the special effects were so poor, i found them offensive. 
 the film attains sub- mediocrity, an unambitious film at best. 
 horror fans might find that cujo offers a better bite. 
",negative,"The reviewer criticizes the movie for its poor plot, boring characters, and poor special effects. The reviewer also finds the dialogue flat and the movie overall unambitious."
" 
 the deep end"" uses a color palette of rich earth tones surrounded by a vast array of blues. 
 alluring, attractive blues, but also icy and foreboding. 
 after taking in their beauty, the eye seeks out the reassuring browns and greens, like a tired swimmer searching for the safety of land. 
 the production works that way as well? 
 it pulls you in initially as a crisp, thoroughly- modern thriller, with clipped exchanges between defiantly non- communicative characters. 
 but the real draw of the film is the submerged humanity of two key players as"" the deep end"" gradually reveals the melodramatic core beneath its ironic candy coating. 
 spoiler alert 
: the following reveals the basic storyline. 
 i believe the plot points are incidental, because the real rewards come in exploring the mindset of the main characters, but still, you should proceed at your own risk. 
 with her husband tom, a naval officer, often away at sea, margaret hall( tilda swinton) holds down the fort, taking care of the children, beau( jonathan tucker), paige( tamara hope), and dylan( jordon dorrance), while her father- in- law jack( peter donat) hovers in the background, always watching. 
 the story opens with margaret leaving the family home in lake tahoe to storm a male strip club in reno. 
 it seems that beau, her eldest, is having an affair with darby reese( josh lucas), a disreputable sort 12 years 
 his senior. margaret demands that darby leave her son alone, only to have the man smirk at her and announce he 'll be glad to steer clear of beau? for$ 5000. 
 back at home, she tries to talk about it all with her son, but the kid wo n't even confirm that he 's gay, let alone discuss the issues she has with his boyfriend. 
 he does, however, get attentive when she reveals darby 's$ 5, 000 offer, even as he maintains his sullen demeanor. 
 late in",positive,The reviewer praises the movie for its rich color palette and the gradual revelation of the characters' humanity. The reviewer also appreciates the performances of the actors and the exploration of the characters' mindset in the movie.
"the opening crawl tells us that the galaxy is in turmoil over the taxation of trade routes, and the greedy trade federation has used it 's armada of powerful space battleships to blockade the planet naboo. 
 we soon find that the federation plans to invade the planet with an enormous army of warrior robots and force naboo 's ruler, the young queen amidala( natalie portman) to sign a treaty giving the federation control. 
 however, the galactic republic has sent jedi knights qui- gon jinn( liam neeson) and obi- wan kenobi( ewan mcgregor) 
 as emissaries to the federation in order to negotiate for the ending of the blockade. 
 no sooner do they arrive than the federation leaders are instructed via holographic transmission by a mysterious cloaked figure to destroy the jedi, and the first battle begins. 
 it seems that for me and thousands of people like me, the love for george lucas 's trilogy of star wars movies has only grown over time. 
 we 're the fans, not the freaks. 
 we wo n't go dressing up like darth vader( although you have to admit those imperial uniforms are pretty darn cool), and we wo n't incorporate lines from the script in our everyday conversations( not all the time, anyway), but if someone wants to challenge us to a little trivia contest, we 're throwing down. 
 all right, stop looking at me like that. 
 we have been faithfully and patiently waiting. waiting for this movie ever since the end credits of return of the jedi started to roll. 
 you see, the trilogy is not just a set of movies, but a religion of sorts to we, the faithful disciples, and the phantom menace is tantamount to the second coming of the messiah. 
 unfortunately, it is not our savior. 
 for weeks beforehand, i was going around telling people that this movie had better be damned good- stupendously good- miraculously good. 
 anything less 
 and it 'll be the biggest disappointment of the century. 
 i did n't want the doomsaying prophecy to come true,",positive,"The review is positive because the reviewer expresses their love for the Star Wars trilogy and the anticipation for the new movie. They also mention their disappointment if the movie doesn't meet their high expectations, but this doesn't change the overall positive sentiment."
"no humans were harmed, tested or tasted in the making of this film. 
 all recipes are fictions. 
 twentieth century fox does not condone cannibalism. 
 a psychological thriller that will scare you to the depth of your soul! director/ writer antonia bird shows us that the most terrifying horror is not provided by giant beasts, but instead by monsters lurking in ourselves.. 
"".. 
 they were a party of settlers in covered wagon times and they had to resent to cannibalism in order to stay alive.. 
"" 
 this true story, briefly mentioned in"" the shining"", has no turned into a 143 minutes long motion picture. 
 in 1847, the united states was a land of pioneers, of gold- starved americans making their way west. 
 it was a period of manifest destiny, the inevitability of the country extending its boundaries, stretching out its arms and consuming all the land it could. 
 capt. 
 john boyd( guy pearce) has become both a"" hero"" and a victim during this period of relentless consumption... 
 in ways he could never have imagined. 
 boyd 's journey to hell begins when he is awarded for an act of cowardice during a horrific mexican- american war battle earns him banishment to a desolate military outpost, a waystation for western travelers in the barren and icy sierra nevada mountains in california. 
 upon his arrival he is greeted by a small, motley group of soldiers, including his commanding officer, hart( jeffrey jones), a previously intelligent and sophisticated man who has lost his aristocratic origin in the heat of battle and has pretty much given up on life; toffler( jeremy davies), the fort 's personal emissary to the lord; knox( stephen spinella), the veterinarian that plays doctor, who never met a bottle of whiskey he did n't like; reich( neal mcdonough), the no- nonsense soldier of the group; and the seriously"" over- medicated"" cleaves( david arquette), a cook whose meals are inspired more by peyote than culinary",positive,"The review is positive because the reviewer appreciates the psychological thriller aspect of the movie and the portrayal of the characters. They also mention the historical context and the performances of the actors, which they seem to enjoy."
"forgive the fevered criticism but the fervor of the crucible infects. 
 set in 1692 at salem, massachusetts, the crucible opens with a group of teenage girls passionately singing and dancing around a boiling cauldron in the middle of a forest under the glow of a full moon. 
 they beckon the names of men as the targets of their love spells. 
 then one of the girls lets her hair down and sheds her clothes. 
 not to be outdone in her quest to regain the attention of john proctor( daniel day lewis), abigail( winona ryder) suddenly seizes a chicken, beats it against the ground and smears her face and lips with the fresh blood. 
 taking even adolescent hormone surges into account, surely this chicken- bashing bit is a bit excessive, especially for prim puritan sensibilities? 
 surely to the puritan eye this is as close to a coven of witches as it gets? 
 the crucible errs from the beginning and arthur miller 's name should be summoned for blame here for the addition of the above scene to his screen adaptation of his play. 
 this is far from a harmless event, 
 a bad start to an already shaky morality tale. 
 the play describes the film 's opening scene during tense exchanges that makes one wonder about the veracity of both accusation and reply, and this adds to the play 's charged atmosphere. 
 in the film, the opening scene becomes an unintentional pandora 's box. 
 not only is credulity stretched but abigail 's obsession is unfortunately spotlighted. 
 it positions the crucible more as a cautionary fable about obsessive and malevolent women than against witch hunts; it will bring back the memory of a rabbit boiling away in a pot. 
 not surprisingly, the nighttime forest frenzy does not go unnoticed and when two girls fail to wake the following morning, witches are invoked by those eager to blame. 
 when the girls are questioned, their confession of guilt is accompanied with an announcement of their return to god and they are thereafter converted to immaculate witnesses, led lustfully by abigail. with alarming synchronicity our hormonally- advantaged",negative,"The review is negative because the reviewer criticizes the movie for its excessive scenes and shaky morality tale. They also mention that the movie errs from the beginning and that the opening scene is far from a harmless event, indicating their dissatisfaction."
" flubber"" is the second best example of how to take all the life out of 
 a film remake an adaptation, and hysterically enough both were distributed by disney. 
 it 's the kind of film that may be slightly entertaining to tiny kids, but anyone else will feel left out as it 's boring, slow, and incredibly lifeless. 
 what could be a film with cinematic magic is instead dead in the water, and it 's a shame because it could have been a great film. 
 hypothetically, i mean. 
"" flubber,"" as you probably know, is a remake of the disney classic i never saw,"" the absent minded professor,"" where a, well, absent minded professor played by fred mcmurray created an erratic substance known as"" flubber,"" you know, flying rubber? 
 the new one keeps the basic plot, but appears to have added a lot else, like more absent- mindedness on the part of the proffessor, some more villains, and several"" show- stopping"" moments, like a big rumba with the flubber, and some more elaborate setups, 
 none which really make it any better, but instead make it worse. 
 the basic plot revolves around a college professor, philip brainerd( robin williams), who creates lots and lots of inventions, but is sadly absent minded. 
 in fact, he 's forgotten his wedding to the college 's president, sara jean reynolds( indie actress marcia gay harden), two times before he forgets it again at the beginning. 
 does n't this warrant some kind of mental treatment? 
 anyway, on his wedding day( the third one), he invents the flubber, which not only bounces off of everything like a super ball on speed, but can also change shape like the aliens in water form in"" the abyss. 
"" philip believes that this invention, once fully realized, will save his college, which is in threat of being shut down by a millionaire tycoon/ villain, chester hoenicker( raymond j. barry), which",negative,"The review is negative because the reviewer criticizes the movie for being boring, slow, and lifeless. They also mention that the movie could have been great but ended up being dead in the water, indicating their disappointment."
"synopsis: original"" jurassic park"" survivor alan grant( neill) is tricked by paul and amanda kirby( macy and leoni) into leading an expedition to an island overrun by dinosaur, to rescue their stranded son. 
 grant 's team is picked off one by one as they encounter dinosaurs both new and familiar, and grant grows to realise that some breeds are more intelligent than he previously thought. 
 review: there is one reason why"" jurassic park iii"" is better than its immediate predecessor,"" the lost world: jurassic park"". 
 the latter wasted 129 minutes of my life; 
 the former, only 94. 
 the first"" park"" was a marvellous film, full of awe- inspiring sights, interesting characters, and genuine thrills. 
 its two successors have been pale imitations, amounting to hundred- million- dollar b- grade horror movies. 
 at least this third entry realises it; whereas"" the lost world"" tried to justify its existence with a ludicrous and overextended plot,"" jurassic park iii"" simply sticks its characters on an island with a bunch of dinosaurs and lets the mayhem begin. 
 there is a desperate sense of deja vu presiding over this movie; the computer- animated dinos are no longer novel or exciting, and even the first- time presence of aerial lizards scarcely improves the situation. 
 remember that wondrous first trolley ride through the park in the original movie? 
 nothing in this rehash even comes close. 
 add in execrable dialogue from screenwriters buchman, payne and taylor, and phoned- in performances by the normally capable macy and leoni, and 
 it is difficult to recommend the film to anyone but dino enthusiasts. 
 at least neill makes some effort to retain the dignity of his character, and there is much less gore than in"" the lost world"", making this installment more suitable for children. 
",negative,"The review is negative because the reviewer criticizes the movie for being a pale imitation of the first Jurassic Park movie. They also mention that the dialogue and performances are poor, and that the movie is not recommended for anyone but dino enthusiasts."
" 
 we are grateful that we have the songs of grace chan to comfort us. 
"" starring lee kang- sheng, yang kuei- mei directed by tsai ming- liang written by tsai and yang ping- ying cinematography by liao peng- jung taiwan, 24/12/99. 
 the millenium approaches. 
 an incessant downpour batters an unnamed city. 
 sectors of the city are being sealed, quarantined due to the onset of a mysterious virus. 
 the virus causes people to act like insects: they crawl about on all fours, hide from bright lights, huddle in damp corners. 
 the water supply to the quarantined zones will be cut off in a week 's time. 
 residents are advised to evacuate the area, asap. 
 this premise -- kafka by way of cronenberg -- is the background for the hole, which could have been a great movie, but, sadly, ends up as a waste of good ideas. 
 the quick sketch above suggests a dark, absurd, hallucinatory near- future parable of life in the late 20th century; in execution, however, it is nothing like that. 
 the virus, the evacuation, the visual possiblities of the deluge: these are all relegated to the background. 
 instead, the hole focuses on the lives -- for want of a better word -- of a man( lee kang- sheng) and a woman( yang kuei- mei) who live in the same apartment building, and who have no personalities. 
 the entire movie taks place in settings that are uniformly ugly and sterile: the charmless rooms and corridors of a post- industrial apartment complex, photographed to look as dim and dingy as possible. 
 it 's a vivid setting, but an unappealing 
 one, especially with the monotonous hiss of falling rain and the gurgle of drainage pipes in the background. 
 the man lives in the apartment directly above the woman 's. 
 one day, a repairman investigating a leak leaves a small hole in the floor of the man 's living room, opening into the ceiling of the woman 's living",negative,"The review is negative because the reviewer criticizes the movie for being a waste of good ideas. They also mention that the movie focuses on unappealing settings and characters with no personalities, indicating their dissatisfaction."
"note: some may consider portions of the following text to be spoilers. be forewarned. 
 like its own opening shot, from out of the darkness boogie nights triumphantly explodes upon the film scene with stunning authority and clarity, persuasively heralding its helmer paul thomas anderson as a bonafide major talent. 
 a sprawling epic set in the heart of the disco era and focused upon the ascension and decline of a troupe in the adult film industry, boogie nights is an astonishingly ambitious feature film which is completely effective both as an utterly entertaining joyride and as a strikingly impressive piece of filmmaking. 
 the film follows a soft- spoken young man, eddie adams( mark wahlberg) from torrance, through his induction into the erotic picture business to stardom, and later, to a harrowingly precipitous drop. 
 as boogie nights opens, he 's toiling as a dishwasher in a trendy san fernando valley nightclub, and living at home under the thumb of a tyrannical mother who denigrates him at every opportunity. 
 recruited by fatherly jack horner( a rejuvenated burt reynolds), a successful porn filmmaker, eddie abandons his old life in favour of a new one as dirk diggler, pornstar. 
 wholeheartedly embraced by jack 's troupe, including the maternal amber waves( julianne moore), reed rothchild( john c. reilly), buck swope( don cheadle), rollergirl( heather graham), dirk and his"" one special thing"" are quickly propelled to the top of his field, fulfilling his mantra of being a"" big bright shining star"". 
 his lack of discipline, however, incites a chain of circumstances which sees dirk and his friends unravel as a new decade is ushered in. 
 the element of boogie nights which literally commands attention is the bravura direction by mr. 
 anderson, whose fascination and prowess with the camera is obvious. 
 from the terrific tracking shot throughout a nightclub which opens the film and introduces the players through to the showy sequence in the camera follows a female partygoer diving into a pool, mr. 
 anderson 's accomplished command of the camera is without question",positive,"The review is positive because the reviewer praises the movie for its stunning authority and clarity. They also mention the director's accomplished command of the camera and the performances of the actors, indicating their appreciation."
"the catch phrase for disney 's rocket man is one spoken by fred z. 
 randall( harland williams) 
, the bumbling idiot computer programmer turned astronaut who continuously wreaks havoc everywhere he goes. 
"" 
 it was n't me! 
"" he proclaims over and over as the aftermath of his stupidity brings about looks of disgust from the others. 
 well when it comes to this movie being as horrible as it is, williams ca n't take all the blame, but he sure ca n't justify himself with his own simple tag line either. 
 fred has dreamed of space travel since he was a young boy, turning the clothes dryer into a mock space shuttle and staring out wide- eyed at a poster of the earth. 
 as a 30-year- old, fred has n't grown up much, but at least he 's somewhat closer to his goal, now designing astronaut software for nasa. 
 when an astronaut for an upcoming mission to mars becomes injured, nasa calls on the person who knows the programming inside and out to fill the void... 
 fred. 
 yes, although he 's an obviously klutzy moron, nasa does n't think twice about throwing him into a rigorous training program so he can assist one of the most important events the space program, and time itself, has ever known. 
 for the first part of the film, we watch as fred takes on the training program much like an amusement park. 
 he laughs, he screams, but he never once breaks a sweat or views the preparation as anything more than child 's play. 
 his passive approach to the program eventually leads to many record- breaking feats, much to the dismay of cocky counterpart, mission commander captain overbeck( william sadler), who once held the records. 
 overbeck will regretfully accompany fred and two others to the red planet, one being astronaut julie ford( the stupids' jessica lundy), and the other being a chimpanzee who is much more civilized than our antagonizing protagonist. 
 from here on out, we are subjected to one lame gag",negative,"The review is negative because the reviewer criticizes the movie for being horrible and the protagonist for being a klutzy moron. They also mention that the movie is filled with lame gags, indicating their dissatisfaction."
"if you 've seen the trailers or commercials, it 's rather difficult to really figure out what this movie has in store. 
 well, it 's hard to tell after watching the movie as well. 
 bruce willis is a resident of the future, and it is a rather bleak future. 
 the world 's population had disintigrated into a mere 200, 000 and is no longer ruled by humans but animals. 
 the reason? in 1995, an organization called the army of the 12 monkeys contaminated the world with a pure virus, thus wiping out practically the world 's population in a mere month. 
 bruce willis' character is one of the surviving few, but is enslaved by scientists, as are most of last living humans. 
 they barter his freedom by sending him on an assignment and having him do the ultimate task: go into the past, find the leader of the army of the 12 monkeys, and kill him. 
 well, this explanation did n't come easy. 
 although the movie is very thought provoking of us as a people, our future and the evilo in the world, as a story it is very confusing. 
 and dragging. 
 i know a movie isn''t keeping my interest when i fidget in my seat or feel the need to look at my watch only to find that it 's only been an hour passed. 
 terry gilliam has a certain style that i realize many appreciate, and i have n't watched his previous work brazil, but this movie felt like it took too long to tell and yet when one realizes the end is near because it is very easy to figure out, you wish it were more complex, and not to mention that the movie is depressing is the only reason why it did invoke emotion from me. 
",negative,The review criticizes the movie for being confusing and dragging. The reviewer found it hard to maintain interest in the movie and felt it was too long and depressing.
"the event horizon is the boundary of a black hole... 
 and, in the future, it 's also the name of a spaceship that vanished when it tried to go faster than the speed of light by traversing through its own portable black hole. 
 naturally, this is the setup for the other event horizon... 
 the movie. 
 when the ship suddenly appears at the point that it vanished at, just outside of neptune, the crew of the ship called the"" lewis and clark"" has to go to investigate, and dr. 
 william weir, the creator of the"" event horizon,"" gets to come along for the ride. 
 if you 've glanced at a poster for this movie, you know that, supposedly, what follows is"" infinite terror. 
"" 
 well, i do n't know about the"" terror"" part, but 
"" infinite"" certainly seems to qualify... 
 event horizon is a mean- spirited, gory, sick excuse for a film. 
 it starts off as an alien rip- off, and then degenerates into a pointlessly bloody slasher flick after about 40 minutes. 
 at least for those first 40 minutes it 's an* interesting* rip- off of alien. 
 that 's a lot more than can be said for the rest of them movie, which seems to go on forever 
. 
 it not a scary monster movie, nor is it a psychological thriller. 
 it is simply a movie which tries again and again to make the viewers feel sick to their stomach at the site of extreme gore. 
 you 've seen this kind of movie before. 
 the hellraiser series had plenty of scenes containing this sensibility. 
 this is a kind of movie for which i have no respect, a kind of movie which i had hoped died out years ago. 
 it is quite possible for a movie to frighten or shock its audience without resorting to nothing more than gore, but event horizon takes the low road, and the viewers pay the price. 
 there",negative,"The reviewer criticizes the movie for being a mean-spirited, gory, and sick excuse for a film. They felt it was a rip-off of Alien and degenerated into a pointlessly bloody slasher flick."
"warning: if you actually wish to see the film, stop reading this and see it. 
 while i do n't blow any plot details, the more you know about a movie, the more disappointing and built up it becomes( waiting a month to see titanic did the same thing). 
 but, in a nutshell, it 's a good film. 
 star wars episode i: 
 the phantom menace reviewed by vince yim never having been the biggest star wars fanatic in the world( i was more into star trek: the next generation), it is difficult to relate to the mass fandom surrounding the latest installment, the phantom menace. 
 however, it ca n't be ignored. 
 endless toys lining the shelves, endless news reports, and a multi- billion dollar advertising campaign makes it all the more difficult. 
 with the level of this hype, one would recall an overhyped disaster from 1998, godzilla, which definitely failed to live up to expectations. 
 thankfully, the phantom menace does much, much better. 
 while the"" first"" star wars trilogy told the story of jedi knight luke skywalker, the prequels backpedal to tell the back- story of obi wan kenobi and a young jedi named anakin skywalker( who would become the father of luke and eventually become darth vader). 
 without blowing too much of the story, the phantom menace evolves around a peaceful planet naboo, which is being held hostage by a greedy trade federation, and it 's up to two jedi knights( qui- gon ji, played by liam neeson and obi- wan kenobi, played by ewan mcgreggor) to free it. 
 the phantom menace has taken a literal beating from various film critics, leaving me to lower my expectations somewhat. 
 common complaints range from lack of characterization, weak narrative, poor direction of actors, the dated style, and too much focus over special effects. 
 still, film critics often apply much historical theory in regards to film criticism, much of which the average film buff does not care for. hence, this film",positive,"The reviewer appreciates the movie despite the criticism it has received from various film critics. They found the film to be much better than the overhyped disaster, Godzilla."
"jet li busted onto the american action movie scene, when he stole the show in 1998 's lethal weapon 4, with his wicked looks, his nasty moves and his undeniable charisma. 
 it only took another two years for mega- producer joel silver to set him up in an all- american movie, primed to take over some of the empty action- hero seats left by alleged coke- head van damme and that pudgy guy named steven seagal. 
 would this film take li past his rival asian action counterparts, namely chow yun- fat and jackie chan? 
 let 's find out. 
 plot: rival chinese and black gangster organizations fall further out of favor from one another, when members of their respective families start turning up dead. 
 that 's when badass jet li blasts into the picture to find out who the men were behind his brother 's death and to exact some of his own style of revenge. 
 critique: three words: not enough action! 
 simple enough? not enough hong kong kickass jet li action to compensate for a horribly predictable screenplay, bad actors, crappy dialogue and oh- so many over- the- top melodramatic moments. and a romance angle? 
 why, one must ask... 
 why? 
 i love fight scenes and i really dig jet li too, but this little ditty barely contained three memorable action sequences, and jet, well, the poor dude was barely in the movie. 
 and i thought this was supposed to be his big break? 
 how 'bout giving the slickster some more opportunities to show us his kung- fu fighting chops, slap him in a few more scenes, and give him more chances to practice his acting/ english abilities? 
 what a letdown. 
 even black mask was more entertaining than this glossed up, empty shell of a film. 
 in fact, i am sure that more time was spent gathering the"" hits"" for the soundtrack of this film, than were on the so- called"" screenplay"". 
 i felt like i was watching a",negative,"The reviewer criticizes the movie for its predictable screenplay, bad actors, and over-the-top melodramatic moments. They felt there was not enough action and the movie was a letdown."
"the 13th warrior reeks so badly of 
 melodrama and poor acting that it carries a worst scent than a canine 's least appetizing residue 
. 
 the best part of the film would be a close contest between the closing credits and a brief moment in the middle where the screen goes entirely white and you hope that the film has slipped and caught ablaze in the projector. 
 my vote goes for the ending credits, where you can start trying to put the awful experience behind you. 
 ibn fahdlan( antonio banderas) is an important official who is banished from his home for sleeping with another man 's wife. 
 he encounters a group of norse warriors who convince him to join them on a mysterious journey to be taken by 13 men. 
 fahdlan is chosen as the 13th and last warrior in a moment that is so desperately overacted and overdone that numerous persons at the screening i attended broke out into laughter. 
 the movie proves to be a new low point for banderas, who 's acting seems closer to that of his role as the lover and caretaker for a dying gay man in 1993 's philadelphia, than that of a warrior. 
 in the film 's supposed pay off scene, he exclaims"" i was wrong, these are not men!"", a line intended to be the most memorable quote of the production. 
 unfortunately, banderas delivers it in a fashion that makes chevy chase 's career look like oscar material. 
 the film, based on michael crichton 's best selling novel, eaters of the dead was shot under that name some three years ago, and after numerous rewrites not only does the dialogue seem completely phony, but the plot is incredibly difficult to follow. 
 at the same time, the 13th warrior makes you think about numerous questions. 
 questions like"" why do the characters always have perfect lighting on them even when it is pitch dark? 
"","" why does no one ever have blood cover both sides of their face, but rather just one side?"" and finally,"" will the manager give me a refund?",negative,"The reviewer criticizes the movie for its melodrama, poor acting, and difficult to follow plot. They found the dialogue to be phony and the acting to be overdone."
"how do films like mouse hunt get into theatres? 
 is n't there a law or something? 
 this diabolical load of claptrap from steven speilberg 's dreamworks studio is hollywood family fare at its deadly worst. 
 mouse hunt takes the bare threads of a plot and tries to prop it up with overacting and flat- out stupid slapstick that makes comedies like jingle all the way look decent by comparison. 
 writer adam rifkin and director gore verbinski are the names chiefly responsible for this swill. 
 the plot, for what its worth, concerns two brothers( nathan lane and an appalling lee evens) who inherit a poorly run string factory and a seemingly worthless house from their eccentric father. deciding to check out the long- abandoned house, they soon learn that it 's worth a fortune and set about selling it in auction to the highest bidder. 
 but battling them at every turn is a very smart mouse, happy with his run- down little abode and wanting it to stay that way. 
 the story alternates between unfunny scenes of the brothers bickering over what to do with their inheritance and endless action sequences as the two take on their increasingly determined furry foe. 
 whatever promise the film starts with soon deteriorates into boring dialogue, terrible overacting, and increasingly uninspired slapstick that becomes all sound and fury, signifying nothing. 
 the script becomes so unspeakably bad that the best line poor lee evens can utter after another run in with the rodent is: 
"" i hate that mouse"". 
 oh cringe! 
 this is home alone all over again, and ten times worse. 
 one touching scene early on is worth mentioning. 
 we follow the mouse through a maze of walls and pipes until he arrives at his makeshift abode somewhere in a wall. 
 he jumps into a tiny bed, pulls up a makeshift sheet and snuggles up to sleep, seemingly happy and just wanting to be left alone. 
 it 's a magical little moment in an otherwise soulless film. 
 a message to speilberg: 
 if you want dreamworks to be associated with some kind of",negative,"The reviewer criticizes the movie for its poor plot, overacting, and uninspired slapstick. They found the dialogue to be boring and the script to be unspeakably bad."
"it 's been a good 
 long while since we had a good old fashioned thriller, where mostly everything goes right for the audience and wrong for the characters, 
 but it 's been even longer since i saw a thriller that actually* shock* cared for the characters, not merely judged them but actually allowed their human foibles, flaws, and strengths to emerge so radiantly. 
 i 'd saw that it 's been at least a couple decades, even as far back to the great hitchcock thrillers, though i 'm hardly comparing"" a simple plan"" to, say,"" rear window"" or"" strangers on a train. 
"" 
 yet it 's almost as good. 
 it 's simple, yet strangely complex, and astonishingly rewarding, because instead of moving from plot point to plot point, and merely laying out they- might- be- caught overtones, it instead concerns itself with the moral corruption and depths of greed that its protagonists can go to, all without ever judging them as either evil or even immoral. 
 elegantly directed by sam raimi( yes, the same),"" a simple plan"" concerns itself with the discovery of a crashed plane and within a bag full of millions of dollars by an upright, moderately financially stable working man( bill paxton), his dim- witted brother( billy bob thornton), and his drinking buddy( brent briscoe). without anyone around, and the possibility that no one would come looking for it, the three debate and debate but finally reach the decision that yes, they will keep it, but until any authorities or possible owners of the cash come looking, and so they generally do n't flaunt anything they do n't want to flaunt, they 'll keep it stored away in the custody of paxton. 
 the possibilites of this circumstance are much diverse: a) they could endlessly play cat and mouse with the authorities; b) they could try to fight off the rightful owners, who are either villainous or just; or c) they could fight amongst themselves. 
"" 
 a simple",positive,The reviewer appreciates the movie for its simple yet complex plot and its focus on the moral corruption and depths of greed of its protagonists. They found the movie to be elegantly directed and rewarding.
"while it was part of former yugoslavia, my country, croatia, used to be almost completely ignored by western films in general. 
 words"" croatia"" and"" croatians"" were unheard, even in movies whose plots actually took place on croatian locations. 
 the rare exception was the dogs of war, 1980 adaptation of frederick forsyth 's bestselling novel, yet that rare occasion only added insult to the injury, by mentioning croatians in most unflattering context. 
 in a single line they are referred as a bunch of mean people, probably terrorists, who happen to remove parts of arm dealers' stomachs when they are unsatisfied with the quality of merchandise. 
 same line also illustrates the milieu where the movie takes place- dark and violent world of shady international deals with the blurred boundaries between business, politics and crime. 
 the movie protagonist, shannon( christopher walken) is a mercenary who spent the best years of his life fighting numerous little wars all over the globe. 
 his latest job is a intelligence mission for powerful mining corporation that demands information about political climate in west african nation of zangaro. 
 shannon arrives in that country only to find oppressive regime of president kimba, bloodthirsty madman whose brutality crushed any opposition and scared almost any westerners away. 
 after being arrested and tortured by kimba 's secret police, shannon leaves country with a help of british journalist north( colin blakely). 
 upon return, he is approached by mining company again, but this time they want him to plan and execute the coup d'etat against kimba. 
 shannon reluctantly agrees and assembles small group of his surviving mercenary friends who begin meticulous preparation for another small war. 
 thing that separates the dogs of war from conventional action movies, especially those made in 1980s, is its authenticity, almost close to documentary. 
 it should n't surprise anyone, because the author of the novel, frederick forsyth, made reputation by blending fiction with real life, thus creating interesting, exciting yet very believable plots for his books. 
 those plots were also responsible for few very successful 1970s thrillers, and one",positive,"The reviewer appreciates the movie for its authenticity and interesting, exciting yet very believable plot. They found the movie to be separated from conventional action movies due to its close to documentary authenticity."
"one- sided"" doom and gloom"" documentary about the possible annihilation of the human race as foretold by the bible. 
 orson welles narrates and appears in the film in which he, along with best- selling author hal lindsey, discusses various prophecies from the bible and relates them to recent( well for 1976 anyway) events. 
 the film is dated badly, as many things that are supposed to happen in the"" future"" never do. 
 for example, the planets of the solar system were supposed to line up in the year 1982 and 
 cause chaos here on earth. 
 we 're still here. 
 the arms race between the soviets and america was supposed to kick- off the apocalypse. 
 we 're still here. 
 some of the more ludicrous moments come when it 's alluded to that people like jimmy carter and henry kissinger may actually be the antichrist(!). 
 also, there 's ten minutes of stock footage at the end of the film meant to give us an idea of what the battle for armageddon might be like. 
 if it 's anything like it 's depicted as here 
 then it 's going to be incredibly boring. 
 the late great planet earth is available on dvd from vci home video. 
 it contains the film in standard form( aspect ratio of 1. 33: 1), although some moments of stock footage are letterboxed. 
 also included are brief bios on orson welles and hal lindsey, as well as a trailer for another recent vci home video release, chariots of the gods. 
 audio is mono dolby digital, and the video is fair to good for a film like this. 
 i believe this is the first appearance of this film on any home video format so any condition at all is fine with me. 
 certainly i never expected a remastered print. 
 curiously, the menu screens on this dvd look nothing like the menu screens pictured on the back of the case. 
 but they 're menu screens. 
.. 
 so who really cares? 
[ pg] 
",negative,"The review is negative because the reviewer criticizes the film for being one-sided, outdated, and ludicrous. They also mention that the film is boring and the DVD quality is just fair to good."
